Index	Word	Cluster
1743	물리학	2
1744	카페	0
1745	구봉곤	1
1746	옛날	1
1747	하기	0
1748	요즘	2
1749	유인태	1
1750	발표점수	3
1751	남녀	1
1752	이상훈	1
1753	양윤희	2
1754	미안	4
1755	허	2
1756	물리학2	0
1757	뒷통수	4
1758	적극	1
1759	답장	3
1760	사건	0
1761	용지	0
1762	정재원	1
1763	양준희	1
1764	역할	3
1765	Area	1
1766	작가	4
1767	이혜란	3
1768	Comparative	3
1769	전문	0
1770	내주	0
1771	지정좌석	4
1772	인가탐	0
1773	개론	0
1774	유용	3
1775	수업분위기	4
1776	일부	3
1777	Armando	4
1778	여성	3
1779	신현설	1
1780	축제	0
1781	팀프로젝트	4
1782	손원	3
1783	상당	3
1784	랫	1
1785	결과적	1
1786	김호진	1
1787	타격	0
1788	2학기때	0
1789	다이나믹한국근현대사	1
1790	폴	1
1791	이종수	0
1792	1문제	4
1793	박지호	2
1794	얘	2
1795	속도	2
1796	김영민	1
1797	이충엽	1
1798	복	4
1799	학기초	0
1800	3학점	0
1801	채	0
1802	하성남	1
1803	부분점수	2
1804	근거	3
1805	자동제어	0
1806	찮	4
1807	박욱	4
1808	3주	1
1809	천사와악마:종교의두얼굴	0
1810	어필	4
1811	고급객체지향프로그래밍	2
1812	부	1
1813	오택열	1
1814	영화보고	1
1815	윤진일	0
1816	본적	3
1817	메	3
1818	쥬	1
1819	피해	3
1820	오늘	3
1821	박지연	3
1822	구준모	3
1823	중간발표	4
1824	인물	1
1825	하드	3
1826	권기배	1
1827	회로망	4
1828	두시	2
1829	상대평가	1
1830	생물2	3
1831	세계	4
1832	별거	4
1833	이상한	3
1834	카	1
1835	과제도	1
1836	임재희	2
1837	대체적	2
1838	커피	1
1839	시험성적	1
1840	보람	1
1841	김철	3
1842	협조전	1
1843	타입	2
1844	인터뷰	1
1845	예술	0
1846	편집	1
1847	강호정	2
1848	시험전날	0
1849	시험시간	4
1850	나한	4
1851	리더십의이해	1
1852	매일	4
1853	디지털신호처리	4
1854	기가	1
1855	이민상	4
1856	온라인강의	1
1857	정정기간	4
1858	크리	4
1859	안하	4
1860	뜸	3
1861	기말고사때	2
1862	부담감	1
1863	내야	1
1864	안보	0
1865	실천	1
1866	강창중	0
1867	신경안	2
1868	생략	0
1869	전필	1
1870	손지연	4
1871	신분	4
1872	팀활동	1
1873	채점기준	4
1874	등급	0
1875	월	3
1876	여름	4
1877	딴소리	3
1878	와중	0
1879	맥락	1
1880	ㄷㄷ	4
1881	수치해석	4
1882	타	1
1883	컨펌	2
1884	고객	1
1885	불가	4
1886	이승규	3
1887	정직	4
1888	심화	3
1889	3분	4
1890	수업전	4
1891	해부생리학	2
1892	션	3
1893	방인석	3
1894	현대	2
1895	김장호	1
1896	담당	0
1897	신혜정	1
1898	매력	3
1899	그동안	1
1900	깊이	0
1901	야외	4
1902	쓸모	3
1903	박유경	1
1904	설	3
1905	박종욱	3
1906	ㅌ	2
1907	학부	2
1908	장우린	2
1909	화학및실험2	1
1910	마이크	3
1911	이혜승	1
1912	오고	0
1913	야	2
1914	피피티발표	4
1915	추	0
1916	국가	3
1917	산	0
1918	이미나	1
1919	바라	4
1920	진로	0
1921	영화와문학	3
1922	ㅡ	4
1923	학원	3
1924	일단	4
1925	10점	0
1926	이경엽	1
1927	전기전자회로	0
1928	역	4
1929	한번쯤	4
1930	환경	4
1931	이승관	2
1932	첫날	4
1933	올출석	0
1934	최근	4
1935	이유진	2
1936	후반부	0
1937	나의	1
1938	따위	4
1939	불편한진실:기후변화	2
1940	배정	4
1941	했어도	3
1942	4명	2
1943	손해	3
1944	양식	4
1945	위트	2
1946	이상은	1
1947	송현욱	1
1948	강세찬	1
1949	권창섭	2
1950	꿈	1
1951	오심	3
1952	책보고	3
1953	고양이의물리학:자연계의숨은법칙	0
1954	반장	4
1955	기만	4
1956	공부량	3
1957	소감	1
1958	마케팅	1
1959	보세	2
1960	거구	3
1961	대학생활	3
1962	박숙경	2
1963	난함	3
1964	오프라인	3
1965	아침수업	2
1966	민희	2
1967	전중환	2
1968	타과	3
1969	예대	1
1970	크리틱	0
1971	문항	3
1972	메모	4
1973	건강	4
1974	콘텐츠디자인기초	3
1975	오환섭	1
1976	백지	0
1977	전종규	1
1978	노영덕	1
1979	뉴스	1
1980	국	0
1981	한용구	1
1982	라인	1
1983	김희성	1
1984	기초유기화학	4
1985	개강	4
1986	권문택	0
1987	질의	1
1988	번의	0
1989	개인별	4
1990	이종덕	4
1991	김예경	3
1992	친	2
1993	다기	3
1994	구분	1
1995	씨쁠	4
1996	과제점수	3
1997	일본어	1
1998	날짜	4
1999	예체능	1
2000	마음의탄생:뇌,의식,마음	1
2001	베이스	3
2002	수식	1
2003	페	3
2004	주제가	4
2005	20점	4
2006	스포츠	2
2007	후마니타스특강	3
2008	거로	0
2009	박성희	2
2010	기업	1
2011	유체	0
2012	게임	0
2013	신호림	0
2014	기도	2
2015	박성호	2
2016	2장	0
2017	매트	0
2018	전석희	2
2019	캐치	1
2020	토의	0
2021	이정순	2
2022	레알	0
2023	머	1
2024	생명의그물망:인간,동식물,환경,지구	2
2025	신규승	1
2026	상위권	0
2027	추구	0
2028	사업계획	1
2029	중점	4
2030	탑	3
2031	동시	0
2032	한번정도	3
2033	기존	4
2034	감각	2
2035	두면	3
2036	이승은	3
2037	과제량	3
2038	최승윤	1
2039	김금남	1
2040	정하용	2
2041	양성익	3
2042	한계	1
2043	출석체크	2
2044	Security	1
2045	통계	1
2046	김영임	3
2047	합	2
2048	응급처치및안전관리	2
2049	윤민희,이승은	1
2050	포폴	3
2051	정독	3
2052	고함	0
2053	값	0
2054	컴퓨터네트워크	1
2055	혁	2
2056	전자기학II	3
2057	과제물	2
2058	주위	3
2059	왕	1
2060	동양사상과과학기술	1
2061	말길	2
2062	채진원	1
2063	틈	3
2064	25	0
2065	예문	3
2066	앵	2
2067	백범석	3
2068	재밋	0
2069	쉅시간	4
2070	서태석	2
2071	둘다	3
2072	주기	4
2073	시험기간때	1
2074	현수	2
2075	3명	4
2076	고딩때	0
2077	자료구조	2
2078	존슨	4
2079	전자과	3
2080	Peters	2
2081	한광숙	3
2082	공통	0
2083	전공수업	0
2084	계산문제	0
2085	기초적	3
2086	비판	0
2087	김종인	1
2088	이론수업	1
2089	반도체공학	0
2090	미국	2
2091	이해안	1
2092	갈게	1
2093	김현영	2
2094	하선화	0
2095	성공	3
2096	접근	1
2097	머릿속	1
2098	미술사	3
2099	수업하심	4
2100	오민석	2
2101	비전	0
2102	김창우	0
2103	봣	3
2104	엑셀	1
2105	스포츠심리학	1
2106	결	4
2107	일일히	3
2108	수용	1
2109	알파	3
2110	지장	0
2111	최용빈	2
2112	Christine	2
2113	토대	1
2114	계심	3
2115	제한	2
2116	조활동	2
2117	변별	3
2118	박환서	0
2119	Ann	3
2120	수업들으면	0
2121	지각처리	1
2122	차준심	2
2123	외국	3
2124	답사	4
2125	산업	1
2126	공자	3
2127	배재형	3
2128	네트워크의미래	3
2129	반도체	3
2130	정교수	3
2131	말대	4
2132	탐색	1
2133	긴장	1
2134	생대	1
2135	후감	1
2136	주차	0
2137	수고	4
2138	그룹	4
2139	드립	3
2140	아시	2
2141	화학및실험1	3
2142	소린지	4
2143	시험난이도	3
2144	린지	1
2145	공업분석화학	3
2146	이쪽	2
2147	듯이	3
2148	조철민	4
2149	윤재승,박수종	2
2150	썻	2
2151	권미선	3
2152	김지영	3
2153	이성열	3
2154	생명과학의미래	1
2155	전소영	0
2156	좌우	2
2157	혼란	2
2158	공감의인류학:감정이입과의인화	1
2159	서로	3
2160	6문제	0
2161	중핵	3
2162	구글링	0
2163	밌으	1
2164	하루전	3
2165	대학강의	3
2166	클래식음악산책	3
2167	슈	4
2168	이정학	4
2169	홈페이지	1
2170	배우기	1
2171	폐강	3
2172	영작	0
2173	오진	3
2174	오전	1
2175	보너스	2
2176	17	2
2177	임병노	1
2178	변화	1
2179	드림	0
2180	신은희	2
2181	2명	1
2182	사회적	2
2183	두고	0
2184	최성용	4
2185	애니메이션	3
2186	시간낭비	1
2187	휴	1
2188	충실	1
2189	번역	4
2190	중국언어의이해	3
2191	납득	2
2192	슬라이드	0
2193	잡고	2
2194	에제	3
2195	2인	4
2196	김경수	2
2197	줄거리	3
2198	순위	1
2199	랬	2
2200	생명과생명공학:자본,국가,과학,정치	3
2201	파이널	2
2202	코	1
2203	자연	1
2204	김도균	2
2205	전성희	2
2206	최주철	1
2207	박동호	1
2208	제기	1
2209	개요	1
2210	수업시간때	2
2211	민관동	3
2212	제시간	1
2213	수업참여	4
2214	동아시아첨단산업의이해	1
2215	한국인	2
2216	오신	2
2217	배재석	3
2218	제공	2
2219	감이	3
2220	김미정	4
2221	확률	1
2222	자가	3
2223	소극적	2
2224	항	1
2225	컷	2
2226	나무	0
2227	문제지	1
2228	시간동안	3
2229	이미지	3
2230	장익준	2
2231	동	1
2232	0로	3
2233	노현주	0
2234	일러스트	3
2235	기자	4
2236	컴공	4
2237	오버	4
2238	벨	4
2239	택	3
2240	95	2
2241	김성지	3
2242	이종욱	4
2243	경쟁	1
2244	마감	1
2245	센스	4
2246	띠	1
2247	1차	0
2248	이주	0
2249	3장	4
2250	주시기	2
2251	무단	0
2252	1조	3
2253	반박	3
2254	홍인기	2
2255	시도	1
2256	배움	4
2257	박물관	0
2258	병행	0
2259	교양수업	0
2260	초점	2
2261	자발적	3
2262	기말발표	3
2263	가치관	0
2264	이희숙	2
2265	강경태	1
2266	밑줄	2
2267	발견	0
2268	윤리	3
2269	태호	2
2270	정도임	3
2271	적임	3
2272	삼	0
2273	외부	1
2274	자도	1
2275	수기	0
2276	김원주	4
2277	몸과생명	2
2278	병결	4
2279	학문	4
2280	서울	4
2281	현실	3
2282	대형강의실	1
2283	내용정리	4
2284	터치	2
2285	전공자	0
2286	6개	3
2287	휴일	1
2288	미래	1
2289	여승주	2
2290	발표수업	4
2291	자비	2
2292	순수	3
2293	충격	2
2294	금	4
2295	황하와장강:중국역사의발자취	3
2296	풀기	0
2297	대상	2
2298	전문적	3
2299	한국사회의주요이슈들	4
2300	회의	2
2301	손종역	4
2302	지가	2
2303	도가	3
2304	교과	1
2305	장땡	1
2306	생명,영원한블루오션	2
2307	박성진	4
2308	맛	0
2309	카톡으	4
2310	확신	2
2311	논	4
2312	기계공작법	2
2313	응용열역학	4
2314	유지	4
2315	자율	3
2316	김경석	0
2317	시각디자인연구	1
2318	경제학	4
2319	점대	4
2320	6장	0
2321	공학이란무엇인가?	3
2322	출석점수	1
2323	브라	1
2324	수라	4
2325	지심	3
2326	땜	1
2327	볼만	0
2328	동일	0
2329	대나	3
2330	양심	3
2331	종교	1
2332	경희대학교	1
2333	1장	3
2334	이은영	1
2335	김윤혁	4
2336	재밌으심	2
2337	박경모	2
2338	팀과제	2
2339	배우	1
2340	원자의춤	2
2341	인용	3
2342	체육	2
2343	공결	0
2344	상종열	0
2345	실생활	3
2346	장담	4
2347	홍원경	1
2348	중급	2
2349	ㄱㅊ	3
2350	시간투자	0
2351	실질적	1
2352	주시진	2
2353	잔	2
2354	생물자원학	4
2355	단어시험	3
2356	잘만	3
2357	선호	2
2358	족	3
2359	45	2
2360	연	0
2361	입학	3
2362	골든	0
2363	안명균	2
2364	글자	0
2365	전병관	4
2366	심도	3
2367	애타주의(altruism):상호성의윤리	1
2368	혁명	1
2369	해부학	3
2370	김진용	1
2371	일지	1
2372	그래프	0
2373	최종발표	0
2374	단체	1
2375	거만	3
2376	그대	2
2377	각각	3
2378	주제도	4
2379	안감	4
2380	7장	3
2381	미분	1
2382	파	0
2383	라니	0
2384	입디	3
2385	김아름	0
2386	지에	2
2387	김성	0
2388	현실적	0
2389	다음학기	3
2390	스케치	0
2391	교수님중	2
2392	응답	0
2393	수시	4
2394	이범선	3
2395	공업유기화학	4
2396	문용재	1
2397	여행	2
2398	태영	2
2399	진단서	0
2400	판	4
2401	정해양	2
2402	문법적	2
2403	잇	1
2404	점도	1
2405	절대평가라	2
2406	부모님	0
2407	개빡	1
2408	가정	3
2409	유일한	1
2410	조윤희	1
2411	중국문화의이해	3
2412	창의적연극놀이	3
2413	지옥	0
2414	정석	1
2415	윤상웅	2
2416	태	2
2417	11	3
2418	개판	3
2419	2016	4
2420	부탁	0
2421	유의	2
2422	짱짱	3
2423	1교시	1
2424	현대생활과체육	0
2425	크기	3
2426	Reading	1
2427	마디	1
2428	특강	0
2429	결석처리	1
2430	기타	3
2431	기초회로실험	3
2432	부실	3
2433	발표때	2
2434	ㄱㄱ	3
2435	주지	4
2436	시간표	3
2437	역량	4
2438	유정이	2
2439	이호진	2
2440	Critical	0
2441	조남준	4
2442	시험보고	2
2443	측면	3
2444	짝	0
2445	교수님수업	4
2446	10번	0
2447	말씀하심	1
2448	김우기	0
2449	박창헌,박창호	1
2450	McGowan	3
2451	종합	3
2452	서론	4
2453	인사	2
2454	하드캐리	2
2455	렉	3
2456	가량	0
2457	유한범	1
2458	케이스	4
2459	항목	0
2460	정재윤	2
2461	매트랩	0
2462	새끼	2
2463	문돈	2
2464	건축	0
2465	이호선	2
2466	욕심	3
2467	Writing	0
2468	권장	4
2469	모자	4
2470	기독교	3
2471	시간대	1
2472	중국어학과	1
2473	김진선	4
2474	현재	0
2475	김상욱	1
2476	4시간	0
2477	하지	0
2478	같으	3
2479	김현빈	2
2480	한자와한자어	1
2481	단위	1
2482	시절	1
2483	페미니즘	3
2484	소개	1
2485	김정근	3
2486	답지	3
2487	동작	3
2488	이언	0
2489	김정산	3
2490	박지용	3
2491	편향	4
2492	후반	0
2493	디콘	3
2494	Todd	3
2495	체크하심	1
2496	재량	4
2497	실적	3
2498	실무	0
2499	과의	1
2500	항의	0
2501	주가	1
2502	열성적	3
2503	유송민	1
2504	부담안	4
2505	이론적	2
2506	간은	3
2507	관대	2
2508	우승지	1
2509	효율	2
2510	전주	1
2511	개꿀수업	3
2512	개선	4
2513	제본	2
2514	앙	1
2515	태클	3
2516	골든벨	0
2517	4장	1
2518	박선아	3
2519	황현일	0
2520	난무	0
2521	중국인	3
2522	Ali	3
2523	공대생	2
2524	김상혁	2
2525	사기	2
2526	가시길	0
2527	30점	0
2528	당장	2
2529	필요하다	4
2530	Wajahat	2
2531	사소	4
2532	중구난방	2
2533	인간과도구:기술문명의전개	3
2534	내용자체	4
2535	중간과제	1
2536	자유주제	3
2537	디지털통신1	1
2538	장승호	1
2539	설정	1
2540	Trade	1
2541	보여	2
2542	최상	2
2543	차원	3
2544	비유	1
2545	이원구	0
2546	주말	3
2547	김형진	0
2548	이광조,이은진	1
2549	작고	3
2550	보수	0
2551	빵	3
2552	전자기학	3
2553	별점	2
2554	영토의경계와흔적:이민,이주,이동	1
2555	김상준	4
2556	지목	3
2557	1학기때	0
2558	많으심	3
2559	프로그래밍을통한논리적사유연습	1
2560	응	1
2561	한자의이해	2
2562	이은정	3
2563	존	1
2564	박범준	3
2565	개꿀임	1
2566	안보고	0
2567	책상	3
2568	권기성	2
2569	바보	4
2570	습	3
2571	찌	3
2572	동아시아	1
2573	상징의비밀:수,색,도형	4
2574	대박	0
2575	토론수업	2
2576	박영태	3
2577	김찬기	3
2578	싸움	0
2579	악명	0
2580	질적	3
2581	질의응답	3
2582	본론	0
2583	껌	2
2584	바닥	4
2585	요약과제	1
2586	연문숙	0
2587	칸	3
2588	억지	4
2589	새로운생명체:인공지능	3
2590	복불복	1
2591	캐릭터디자인	4
2592	5단락	0
2593	투	4
2594	채미하	3
2595	5명	3
2596	손보미	3
2597	러시아	3
2598	3번정도	3
2599	4용지	0
2600	다라	1
2601	운영체제	0
2602	교재내용	1
2603	마스터	2
2604	캐릭터	4
2605	대한	1
2606	학우분	2
2607	한가영	0
2608	강제	2
2609	기여	4
2610	2017	3
2611	하천문화의이해와르네상스	0
2612	불이익	4
2613	당일날	2
2614	최근원	4
2615	전선	3
2616	이익	3
2617	Khan	4
2618	10장	1
2619	손흥기	1
2620	낮	3
2621	외국어	4
2622	척	2
2623	비전공자	2
2624	근	2
2625	스페인어학개론	0
2626	ㅂㄷㅂㄷ	4
2627	소수자	3
2628	중시	4
2629	가심	1
2630	3학년	4
2631	강정모	1
2632	한숨	2
2633	학자	4
2634	풀이과정	1
2635	콘서트	3
2636	한가지	3
2637	이택광	1
2638	발표준비	3
2639	방심	1
2640	1주	3
2641	지구	0
2642	조리	3
2643	공과	3
2644	영수	4
2645	시험유형	1
2646	주요	0
2647	부름	0
2648	탄생	0
2649	나한테	3
2650	야외수업	4
2651	10줄	0
2652	평상시	3
2653	오브	4
2654	계기	3
2655	초급일본어회화1	0
2656	확정	0
2657	세부적	0
2658	횡설수설	3
2659	예디	3
2660	윤정임	2
2661	교수님말씀	2
2662	공평	4
2663	편견	3
2664	도전	1
2665	홍비연	0
2666	자상	0
2667	수학적	3
2668	키심	2
2669	시험자체	4
2670	고도	1
2671	세세	4
2672	문의	1
2673	글쓴이	3
2674	자질	1
2675	유광주	2
2676	왓	0
2677	물알	3
2678	성장	1
2679	특성상	3
2680	전공과목	1
2681	사이버	3
2682	이젬마	2
2683	정명숙	1
2684	시지	3
2685	정신규	0
2686	시험봄	0
2687	7번	3
2688	막	4
2689	불교와정신분석학	2
2690	다정	0
2691	취업스쿨(자기개발과취업전략)	0
2692	해갈	1
2693	중점적	1
2694	석	4
2695	별명	1
2696	싹	4
2697	고영재	4
2698	집중력	2
2699	로그	3
2700	구들	4
2701	박한규	1
2702	이자	1
2703	신선	3
2704	저자	2
2705	소화	3
2706	합리적	2
2707	방대	3
2708	폭망	4
2709	2차	0
2710	석진원	1
2711	오티	3
2712	류	1
2713	없엇	1
2714	원칙	0
2715	이병찬	2
2716	디지털	4
2717	요가	2
2718	선수	3
2719	광조	3
2720	격주	2
2721	중상	0
2722	계산실수	3
2723	여학생	2
2724	90점대	2
2725	띄어쓰기	0
2726	변형	3
2727	대수	3
2728	기초러시아어	2
2729	자괴감	2
2730	ㅏ	3
2731	오동인	3
2732	신선희	1
2733	영어발표	0
2734	실험과목	4
2735	의욕	4
2736	박광훈	2
2737	참석	4
2738	중국역사의이해	4
2739	좆	0
2740	엠	3
2741	미술	3
2742	미방	1
2743	선형	1
2744	무단결석	2
2745	조로	0
2746	일반적	4
2747	탁구(교양)	1
2748	집중적	1
2749	조원경	0
2750	박영선	2
2751	역대	3
2752	뉴	3
2753	멋	3
2754	김미연	2
2755	부교재	3
2756	뻔	2
2757	학점도	3
2758	김규헌	3
2759	생각하심	4
2760	밤새	3
2761	대학원	0
2762	으세요	3
2763	긍정적	1
2764	이교수	1
2765	보신	2
2766	살	0
2767	클래스	3
2768	우리나라	3
2769	신입생세미나	4
2770	30문제	1
2771	삐	1
2772	일수	2
2773	1분	2
2774	최소한	3
2775	스토리	0
2776	세정	2
2777	다큐	1
2778	문화연구입문	1
2779	리스	1
2780	걱정안	2
2781	신명아	2
2782	지남용	2
2783	감정	1
2784	현상	0
2785	가게	3
2786	효율적	1
2787	민국	3
2788	라이더	2
2789	2회	0
2790	창의	0
2791	타이	4
2792	조짜	0
2793	중간대체	0
2794	작	2
2795	직	0
2796	예제문제	0
2797	중반	3
2798	과거	0
2799	이심	1
2800	깨달음	1
2801	수업듣기	3
2802	응용물리	3
2803	사유	0
2804	재즈음악의이해와감상	0
2805	눈물	2
2806	각종	3
2807	120	1
2808	장재춘	1
2809	조아	0
2810	관람	2
2811	쓰심	0
2812	연락	4
2813	굳굳	3
2814	엉망	0
2815	눈높이	2
2816	유학	0
2817	중간이후	4
2818	정현경	2
2819	나열	3
2820	불리	3
2821	파트너	4
2822	임의	2
2823	약술형	4
2824	자부	2
2825	창업	1
2826	수사학과영작문	3
2827	네이버	3
2828	무지	4
2829	개망	3
2830	Microeconomics	2
2831	특별	4
2832	20문제	3
2833	수요일	1
2834	잡음	2
2835	기공	1
2836	양승민	2
2837	점수차이	0
2838	평균적	3
2839	할려	1
2840	김동혁,이광조	3
2841	사운드디자인	4
2842	절평	0
2843	대다수	2
2844	이순걸	4
2845	김윤철	1
2846	끼	2
2847	정돈	1
2848	사실상	1
2849	이상엽	2
2850	김동언	3
2851	설계프로젝트A	4
2852	웹	1
2853	여유경	3
2854	연계	1
2855	일러스트레이션&미디어	0
2856	틱	4
2857	프리라이더	2
2858	한방과건강생활	3
2859	절대적	3
2860	추천해	1
2861	댓글	0
2862	양선훈	2
2863	출결관리	0
2864	나국희	2
2865	교가	4
2866	재미있음	1
2867	과제라	1
2868	엄격	1
2869	수다	1
2870	프랑스어	0
2871	전공기초	2
2872	14	4
2873	개중	3
2874	박준우	1
2875	적합	4
2876	광고	1
2877	류승훈	3
2878	다임	1
2879	교제	3
2880	인도	2
2881	최선호	1
2882	팀별	4
2883	물리화학I	3
2884	채호병	2
2885	능	4
2886	박경석	4
2887	서	3
2888	품	0
2889	받앗	4
2890	착각	3
2891	서광열	4
2892	우세	3
2893	가벼운	4
2894	별과	3
2895	전자기	3
2896	개꿀강	4
2897	경제성공학	1
2898	암기력	3
2899	40점	3
2900	윤송아	2
2901	주실때	3
2902	첫인상	2
2903	15점	2
2904	김정남	0
2905	40퍼센트	1
2906	미적2	0
2907	스포츠명가에게배우는재미와감동	3
2908	철학과	3
2909	보상	4
2910	이종수,하선화,윤재승	0
2911	주면	0
2912	숨	1
2913	ㅇㅈ	3
2914	김광표	2
2915	토론주제	3
2916	즘	0
2917	측정	2
2918	그쪽	2
2919	현혜정	4
2920	조당	4
2921	학습노트	0
2922	평디	2
2923	본격적	0
2924	김언희	1
2925	이석준	3
2926	2016년	0
2927	퀄	1
2928	출석인정	3
2929	이과생이	0
2930	다수	4
2931	이철주	0
2932	영어강의라	0
2933	감탄	1
2934	트집	4
2935	저처럼	4
2936	허용	0
2937	기초프랑스어	2
2938	청	0
2939	괜찮	3
2940	주구장창	4
2941	갓갓	4
2942	김대진	4
2943	이상원	4
2944	커버가능	2
2945	시디	3
2946	미디어	3
2947	글쓰기수업	2
2948	개설	4
2949	여부	2
2950	거라	0
2951	기말전	0
2952	반영비율	3
2953	전화	0
2954	곡	2
2955	3일	4
2956	브라이언	3
2957	희망	4
2958	현대사회와과학	1
2959	자부심	1
2960	룰	3
2961	이화형	2
2962	채옥삼	1
2963	친목	1
2964	이효성	1
2965	최악임	4
2966	과학예술문화의만남	2
2967	작용	4
2968	최미경	2
2969	김갑진	1
2970	7개	0
2971	송기국	1
2972	쓸데	4
2973	배점	0
