Index	Word	Cluster
1910	projects	1
1911	pp	2
1912	peoples	0
1913	philosophical	1
1914	asian	0
1915	captain	1
1916	match	3
1917	bring	3
1918	minutes	4
1919	settlement	3
1920	symbols	3
1921	bar	4
1922	launched	3
1923	seats	1
1924	covered	3
1925	representation	4
1926	relation	4
1927	awarded	3
1928	neither	2
1929	percent	4
1930	crime	1
1931	naval	1
1932	refused	1
1933	sister	2
1934	gain	4
1935	whereas	2
1936	describes	4
1937	perform	0
1938	ends	4
1939	semi	3
1940	satellite	4
1941	korea	1
1942	staff	0
1943	expression	1
1944	wild	0
1945	processing	4
1946	coming	3
1947	wales	0
1948	academic	1
1949	drugs	4
1950	comedy	1
1951	pieces	4
1952	chain	1
1953	occasionally	3
1954	manner	4
1955	purposes	0
1956	counter	4
1957	ray	0
1958	strength	4
1959	storage	4
1960	producer	1
1961	protestant	2
1962	meet	4
1963	mixed	0
1964	anything	4
1965	mental	4
1966	parallel	4
1967	felt	0
1968	spiritual	4
1969	count	0
1970	occupied	3
1971	practical	4
1972	mr	1
1973	foot	0
1974	towns	4
1975	easy	1
1976	saying	1
1977	electrical	4
1978	inhabitants	4
1979	speak	1
1980	enemy	3
1981	medium	4
1982	plans	4
1983	courts	4
1984	quarter	0
1985	village	2
1986	layer	4
1987	persons	1
1988	factor	4
1989	dialects	2
1990	granted	2
1991	fifth	3
1992	degrees	4
1993	seat	4
1994	sport	3
1995	weeks	4
1996	pattern	4
1997	binary	4
1998	composition	4
1999	got	3
2000	michigan	0
2001	selected	4
2002	pop	1
2003	algebra	1
2004	widespread	0
2005	magnetic	3
2006	blues	1
2007	ft	2
2008	alliance	1
2009	speakers	1
2010	festival	2
2011	core	4
2012	crew	1
2013	authors	3
2014	commonwealth	0
2015	folk	1
2016	legislative	3
2017	accept	4
2018	divine	0
2019	similarly	4
2020	particles	4
2021	achieved	3
2022	someone	1
2023	density	4
2024	sector	4
2025	determine	4
2026	influential	1
2027	dispute	0
2028	newspaper	3
2029	criminal	0
2030	supporters	0
2031	solar	3
2032	elizabeth	2
2033	contract	2
2034	traffic	4
2035	orders	1
2036	offer	3
2037	houses	3
2038	awards	2
2039	rivers	2
2040	der	3
2041	principal	0
2042	hitler	0
2043	worldwide	0
2044	des	2
2045	teaching	4
2046	files	4
2047	apparently	0
2048	gospel	0
2049	titles	3
2050	universities	3
2051	hungarian	2
2052	clearly	4
2053	providing	4
2054	publication	0
2055	suffered	0
2056	electricity	4
2057	camp	2
2058	cars	4
2059	doing	1
2060	false	2
2061	crisis	4
2062	issued	3
2063	interface	0
2064	perfect	4
2065	circle	1
2066	legend	2
2067	nfl	3
2068	denmark	2
2069	contained	0
2070	ultimately	1
2071	nevertheless	0
2072	solid	0
2073	extra	4
2074	throne	0
2075	surrounding	0
2076	standing	4
2077	setting	0
2078	oldest	3
2079	sort	4
2080	safety	4
2081	jordan	3
2082	plus	2
2083	measures	4
2084	danish	0
2085	pictures	1
2086	agricultural	4
2087	practices	1
2088	block	0
2089	strip	4
2090	showing	1
2091	commander	3
2092	maps	2
2093	fan	1
2094	recording	4
2095	gulf	0
2096	celtic	2
2097	maximum	4
2098	add	4
2099	distinction	1
2100	atomic	4
2101	correct	4
2102	reduce	0
2103	secondary	2
2104	everything	4
2105	root	4
2106	linked	4
2107	lies	3
2108	virginia	1
2109	genre	0
2110	jr	2
2111	lands	4
2112	sons	2
2113	marine	0
2114	pure	1
2115	limit	4
2116	producing	4
2117	bwv	4
2118	taught	0
2119	huge	4
2120	engines	4
2121	shared	0
2122	cable	3
2123	agency	4
2124	sought	0
2125	steel	3
2126	mechanics	3
2127	eye	4
2128	accounts	0
2129	strongly	2
2130	capable	4
2131	palace	1
2132	religions	1
2133	classification	1
2134	constructed	1
2135	resolution	4
2136	document	4
2137	egyptian	1
2138	hundred	1
2139	box	1
2140	unable	0
2141	molecules	4
2142	muslims	0
2143	francis	0
2144	components	4
2145	showed	3
2146	hour	4
2147	sciences	4
2148	pc	0
2149	massive	4
2150	radiation	4
2151	historically	0
2152	want	1
2153	mount	2
2154	ending	0
2155	judge	2
2156	opposite	4
2157	continuous	4
2158	input	4
2159	detailed	4
2160	ministers	0
2161	cast	4
2162	shall	3
2163	vast	0
2164	alcohol	0
2165	bus	4
2166	biology	4
2167	invented	0
2168	involves	0
2169	republican	1
2170	computing	1
2171	represents	1
2172	multi	4
2173	proof	4
2174	rejected	1
2175	rarely	1
2176	expanded	3
2177	succeeded	0
2178	flat	4
2179	civilization	2
2180	capacity	4
2181	documents	3
2182	lewis	1
2183	impossible	2
2184	illinois	2
2185	alpha	1
2186	dates	4
2187	bottom	4
2188	biological	4
2189	championship	3
2190	slow	1
2191	destruction	4
2192	planned	0
2193	networks	3
2194	theatre	2
2195	indicate	1
2196	provinces	0
2197	phrase	4
2198	francisco	0
2199	molecular	1
2200	ratio	4
2201	tools	4
2202	paid	1
2203	license	1
2204	honor	0
2205	hollywood	1
2206	route	4
2207	progress	4
2208	sub	0
2209	brief	4
2210	vol	3
2211	trees	4
2212	theme	3
2213	managed	3
2214	societies	3
2215	mail	2
2216	continental	3
2217	essential	3
2218	manager	1
2219	essentially	2
2220	rail	0
2221	turkey	1
2222	poetry	1
2223	settled	1
2224	pakistan	0
2225	viewed	2
2226	harvard	2
2227	investment	4
2228	merely	4
2229	castle	0
2230	job	2
2231	authorities	4
2232	visit	1
2233	turkish	1
2234	fine	3
2235	understood	3
2236	eu	3
2237	ca	1
2238	captured	2
2239	severe	4
2240	fought	1
2241	transfer	4
2242	lady	2
2243	del	2
2244	developing	3
2245	studio	4
2246	colonies	1
2247	html	2
2248	depression	4
2249	kill	1
2250	wind	4
2251	gay	0
2252	caesar	1
2253	exports	4
2254	candidate	3
2255	magic	1
2256	seem	4
2257	portion	4
2258	interests	4
2259	store	4
2260	visible	0
2261	assumed	3
2262	editor	2
2263	exactly	4
2264	lebanon	0
2265	publishing	4
2266	edge	4
2267	newton	4
2268	really	3
2269	weapon	1
2270	directory	4
2271	dedicated	2
2272	intellectual	1
2273	fair	3
2274	significantly	4
2275	daniel	2
2276	twelve	0
2277	absolute	4
2278	demand	0
2279	clinton	1
2280	strategy	4
2281	obtained	3
2282	liquid	4
2283	florida	3
2284	plot	1
2285	java	4
2286	equations	0
2287	stadium	3
2288	desert	3
2289	artificial	4
2290	variations	4
2291	drawn	1
2292	vector	0
2293	designs	4
2294	rose	3
2295	ran	3
2296	regard	4
2297	feel	3
2298	train	0
2299	forest	3
2300	representatives	1
2301	overall	3
2302	arrived	0
2303	bear	0
2304	maintained	3
2305	mechanical	3
2306	jim	2
2307	philosophers	1
2308	logical	4
2309	fear	2
2310	items	1
2311	hop	0
2312	darwin	1
2313	vary	4
2314	portugal	0
2315	guinea	4
2316	featuring	1
2317	modified	2
2318	dominant	3
2319	acting	4
2320	causing	4
2321	improved	0
2322	cia	1
2323	bell	0
2324	enter	2
2325	dry	4
2326	path	0
2327	officer	3
2328	iso	4
2329	korean	4
2330	andrew	2
2331	tom	0
2332	minority	3
2333	occupation	0
2334	mathbf	3
2335	oxygen	4
2336	thousand	2
2337	apart	0
2338	infinite	3
2339	straight	3
2340	rapidly	4
2341	vietnam	2
2342	revealed	1
2343	saints	2
2344	heaven	2
2345	colonial	2
2346	gene	3
2347	fleet	1
2348	define	4
2349	kansas	1
2350	socialist	3
2351	protect	4
2352	exception	0
2353	cancer	2
2354	circuit	0
2355	twice	0
2356	psychology	4
2357	membership	4
2358	musicians	1
2359	stephen	0
2360	holding	1
2361	protein	4
2362	soul	3
2363	index	0
2364	flying	1
2365	exact	3
2366	indo	2
2367	fashion	4
2368	recognition	4
2369	physicist	2
2370	apply	4
2371	virtual	1
2372	massachusetts	0
2373	mars	3
2374	listed	3
2375	distributed	4
2376	inc	1
2377	ago	0
2378	adam	1
2379	colony	1
2380	agent	4
2381	electron	4
2382	cabinet	0
2383	separated	3
2384	coach	2
2385	extension	4
2386	visual	3
2387	scott	2
2388	coalition	0
2389	forum	1
2390	periods	0
2391	suggests	4
2392	adult	3
2393	dominated	3
2394	davis	0
2395	employed	0
2396	hero	1
2397	reputation	1
2398	looking	1
2399	literally	2
2400	defence	4
2401	selection	1
2402	existed	3
2403	changing	0
2404	males	4
2405	entitled	2
2406	grammar	4
2407	alfred	2
2408	subjects	1
2409	interview	3
2410	younger	2
2411	opinion	1
2412	jersey	0
2413	howard	2
2414	experiment	4
2415	stable	4
2416	expensive	4
2417	tourism	4
2418	finite	4
2419	publications	1
2420	audience	0
2421	radical	1
2422	decline	4
2423	pair	0
2424	bits	4
2425	franklin	2
2426	mainstream	3
2427	sky	3
2428	cuba	0
2429	necessarily	4
2430	bands	4
2431	effectively	4
2432	contributed	0
2433	vi	2
2434	express	4
2435	concerning	3
2436	adams	2
2437	opera	2
2438	sounds	3
2439	choose	4
2440	allied	0
2441	broad	0
2442	mathematician	1
2443	signs	0
2444	historian	1
2445	joint	1
2446	vehicle	1
2447	executed	1
2448	guard	0
2449	calls	0
2450	romans	2
2451	moore	2
2452	eyes	0
2453	germanic	2
2454	try	1
2455	affected	3
2456	samuel	0
2457	error	4
2458	formally	3
2459	atmosphere	4
2460	yellow	1
2461	painter	1
2462	vehicles	1
2463	belgium	3
2464	kennedy	2
2465	hockey	3
2466	albums	1
2467	committed	3
2468	compounds	3
2469	ministry	1
2470	trying	4
2471	husband	1
2472	philip	2
2473	evolved	4
2474	hundreds	0
2475	federation	2
2476	concerned	3
2477	heard	3
2478	roots	1
2479	matters	4
2480	cape	3
2481	dvd	4
2482	coup	1
2483	historic	0
2484	stands	0
2485	temperatures	4
2486	attributed	2
2487	underground	4
2488	apparent	1
2489	clock	4
2490	officials	1
2491	instruction	3
2492	rapid	4
2493	georgia	3
2494	youth	3
2495	graphics	1
2496	broken	1
2497	broke	3
2498	carl	2
2499	prices	4
2500	treated	2
2501	residents	0
2502	score	3
2503	nearby	1
2504	kg	4
2505	consciousness	4
2506	else	2
2507	faster	4
2508	patterns	4
2509	identical	4
2510	supporting	3
2511	leads	0
2512	relationships	4
2513	establishment	4
2514	gender	1
2515	wealth	4
2516	learn	1
2517	chance	4
2518	grant	2
2519	earl	2
2520	amounts	4
2521	renamed	3
2522	join	4
2523	warfare	3
2524	silver	4
2525	fox	3
2526	incorporated	0
2527	serving	1
2528	involving	0
2529	styles	1
2530	strike	3
2531	officers	1
2532	beer	0
2533	ottoman	2
2534	successor	2
2535	mediterranean	0
2536	lakes	4
2537	banks	0
2538	russell	1
2539	favor	4
2540	dc	0
2541	lunar	3
2542	height	0
2543	budget	0
2544	sales	4
2545	conventional	4
2546	regime	4
2547	poem	1
2548	appeal	0
2549	disc	3
2550	decade	4
2551	variable	4
2552	judicial	0
2553	inner	0
2554	donald	2
2555	ordinary	3
2556	leaves	0
2557	norway	2
2558	logo	2
2559	indiana	2
2560	biblical	1
2561	costs	4
2562	unusual	4
2563	chamber	1
2564	lie	2
2565	unless	3
2566	partly	1
2567	episodes	4
2568	particle	0
2569	achieve	4
2570	da	2
2571	talk	4
2572	trading	1
2573	gradually	0
2574	declaration	2
2575	frame	4
2576	fort	2
2577	finished	0
2578	parliamentary	0
2579	legislation	4
2580	concentration	0
2581	stalin	2
2582	random	0
2583	cult	2
2584	notion	4
2585	meters	4
2586	prison	1
2587	acquired	0
2588	script	2
2589	suggest	3
2590	girl	1
2591	consumption	4
2592	comparison	4
2593	dialect	2
2594	mike	2
2595	educational	4
2596	roll	4
2597	opponents	0
2598	czech	1
2599	distinguished	2
2600	racing	3
2601	advance	2
2602	cat	3
2603	byzantine	2
2604	joe	3
2605	categories	4
2606	draw	0
2607	peninsula	0
2608	component	4
2609	reforms	4
2610	dangerous	4
2611	consisting	0
2612	anglo	1
2613	rural	3
2614	succession	4
2615	suicide	4
2616	answer	0
2617	finnish	1
2618	anyone	4
2619	substance	0
2620	balance	4
2621	manufacturing	4
2622	intelligent	3
2623	sections	0
2624	rulers	0
2625	newly	3
2626	mayor	2
2627	characteristic	1
2628	successfully	3
2629	hair	3
2630	dimensional	3
2631	walls	0
2632	converted	0
2633	demographics	0
2634	harry	2
2635	abandoned	3
2636	collected	3
2637	champion	0
2638	rank	4
2639	vowel	2
2640	adding	3
2641	concerns	0
2642	fit	4
2643	prayer	0
2644	birds	4
2645	theology	2
2646	selling	4
2647	branches	4
2648	codes	4
2649	vs	2
2650	telephone	4
2651	interesting	4
2652	drawing	4
2653	markets	3
2654	conversion	4
2655	alternate	2
2656	knights	1
2657	notation	4
2658	vision	4
2659	williams	2
2660	phenomenon	4
2661	stored	4
2662	learned	1
2663	edited	2
2664	indigenous	4
2665	possibility	1
2666	patients	3
2667	onto	2
2668	threat	1
2669	steve	2
2670	heads	4
2671	escape	3
2672	boys	3
2673	task	4
2674	simon	1
2675	accurate	4
2676	worship	0
2677	swiss	2
2678	substantial	4
2679	hell	0
2680	lowest	0
2681	einstein	2
2682	superior	1
2683	bce	2
2684	classified	3
2685	ethics	2
2686	establish	0
2687	orbit	4
2688	measured	1
2689	divisions	1
2690	caribbean	1
2691	olympic	3
2692	atari	4
2693	intel	1
2694	sufficient	2
2695	allies	0
2696	conducted	3
2697	probability	1
2698	verb	2
2699	limits	4
2700	guns	0
2701	weak	3
2702	attended	2
2703	weather	4
2704	axis	4
2705	teacher	1
2706	capture	0
2707	experienced	1
2708	struggle	4
2709	organisms	4
2710	save	4
2711	passing	0
2712	cinema	2
2713	operated	2
2714	hope	1
2715	offensive	1
2716	emperors	2
2717	appropriate	4
2718	di	2
2719	concert	4
2720	oriented	0
2721	tell	2
2722	berkeley	2
2723	spectrum	4
2724	alan	0
2725	complexity	4
2726	implementation	4
2727	moment	4
2728	lords	0
2729	arguments	4
2730	dollar	0
2731	holiday	3
2732	violent	4
2733	copy	4
2734	genus	4
2735	interior	4
2736	compression	4
2737	geometry	4
2738	indonesia	0
2739	experiments	4
2740	bomb	3
2741	explained	3
2742	accused	1
2743	ruth	2
2744	campus	2
2745	corresponding	4
2746	mechanism	4
2747	painting	2
2748	sin	2
2749	dependent	4
2750	capitalism	1
2751	minimum	0
2752	max	2
2753	furthermore	0
2754	giant	2
2755	functional	3
2756	calling	2
2757	walter	2
2758	label	4
2759	aids	1
2760	abraham	0
2761	industries	4
2762	inflation	4
2763	themes	1
2764	strings	4
2765	switzerland	0
2766	charged	2
2767	explain	4
2768	alleged	0
2769	lot	0
2770	lyrics	4
2771	karl	1
2772	infantry	3
2773	muhammad	2
2774	priest	2
2775	pennsylvania	2
2776	instructions	3
2777	corporate	4
2778	perceived	4
2779	brian	2
2780	circumstances	3
2781	proteins	4
2782	buried	3
2783	martial	4
2784	myth	2
2785	falls	0
2786	frequent	1
2787	cuisine	2
2788	fellow	0
2789	begun	3
2790	integrated	4
2791	preferred	4
2792	tone	0
2793	visited	3
2794	replace	4
2795	mouse	0
2796	generated	3
2797	il	2
2798	organic	4
2799	scientist	1
2800	facts	4
2801	carrier	4
2802	approved	0
2803	fairly	3
2804	platform	4
2805	assigned	3
2806	leap	0
2807	dropped	1
2808	finding	0
2809	wilson	2
2810	ben	2
2811	batman	2
2812	laureate	0
2813	manchester	0
2814	launch	0
2815	desire	1
2816	colleges	3
2817	coastal	2
2818	amongst	1
2819	colors	1
2820	baltic	3
2821	bruce	4
2822	wrong	1
2823	douglas	0
2824	argentina	3
2825	skills	4
2826	mississippi	0
2827	garden	0
2828	pdf	3
2829	alexandria	0
2830	moves	3
2831	mouth	0
2832	forming	4
2833	roles	3
2834	greeks	3
2835	gnu	4
2836	transmission	4
2837	heritage	2
2838	diseases	4
2839	ohio	2
2840	statements	2
2841	chairman	0
2842	abstract	1
2843	norwegian	0
2844	retired	0
2845	request	0
2846	velocity	4
2847	syria	2
2848	arm	2
2849	illegal	2
2850	increases	4
2851	voting	3
2852	narrow	4
2853	beings	4
2854	roosevelt	1
2855	moscow	3
2856	influences	4
2857	thinking	1
2858	characterized	3
2859	missile	0
2860	spaces	4
2861	mexican	0
2862	votes	1
2863	founding	0
2864	missouri	3
2865	virtually	1
2866	pilot	3
2867	aspect	1
2868	memorial	2
2869	profile	4
2870	experimental	4
2871	soil	4
2872	du	3
2873	bonds	1
2874	charges	4
2875	poems	1
2876	tracks	4
2877	explanation	1
2878	goddess	0
2879	ruler	2
2880	agents	4
2881	institution	4
2882	chess	3
2883	bacteria	0
2884	assistance	4
2885	airlines	4
2886	testing	3
2887	ip	4
2888	documentary	2
2889	researchers	1
2890	gary	0
2891	aim	3
2892	ll	2
2893	theoretical	4
2894	en	2
2895	hole	3
2896	delta	2
2897	monster	4
2898	bound	1
2899	columbus	2
2900	constantine	2
2901	supposed	1
2902	piano	1
2903	definitions	4
2904	depth	4
2905	steps	0
2906	elsewhere	3
2907	meat	0
2908	maria	0
2909	legacy	1
2910	hindu	1
2911	closer	4
2912	requirements	4
2913	clubs	3
2914	depends	3
2915	boundaries	1
2916	preserved	1
2917	spelling	2
2918	ensure	1
2919	algorithms	4
2920	facilities	4
2921	prove	4
2922	transition	1
2923	northwest	3
2924	waves	4
2925	rising	3
2926	borders	3
2927	tropical	0
2928	perspective	2
2929	door	0
2930	efficient	4
2931	keyboard	0
2932	orange	0
2933	luther	1
2934	tool	4
2935	engineer	1
2936	pierre	2
2937	soft	4
2938	canal	4
2939	attached	1
2940	produces	4
2941	signals	4
2942	coal	1
2943	reserve	4
2944	electrons	4
2945	hits	3
2946	partial	3
2947	symptoms	4
2948	driven	3
2949	improve	0
2950	downtown	0
2951	passage	4
2952	resource	4
2953	variant	2
2954	metropolitan	3
2955	attacked	0
2956	fruit	3
2957	hip	1
2958	imports	0
2959	node	4
2960	technologies	4
2961	entertainment	4
2962	usual	4
2963	winner	2
2964	emerged	3
2965	additionally	4
2966	salt	4
2967	ideal	4
2968	profit	0
2969	hospital	0
2970	laboratory	3
2971	rice	4
2972	populations	0
2973	bird	2
2974	sword	2
2975	shift	4
2976	consumer	4
2977	gravity	4
2978	tests	4
2979	germans	3
2980	bowl	0
2981	evolutionary	4
2982	opponent	1
2983	marx	2
2984	bears	4
2985	mainland	4
2986	printed	3
2987	tales	4
2988	followers	4
2989	calculus	1
2990	continent	3
2991	cpu	0
2992	agree	0
2993	planning	4
2994	diamond	3
2995	emphasis	4
2996	starring	1
2997	print	2
2998	scheme	4
2999	constantinople	3
3000	shaped	0
3001	frederick	2
3002	ex	2
3003	descent	2
3004	execution	1
3005	lithuania	1
3006	boundary	4
3007	grown	0
3008	detroit	0
3009	forth	1
3010	napoleon	2
3011	essay	3
3012	sugar	4
3013	palestinian	1
3014	morning	4
3015	peak	0
3016	milk	3
3017	basketball	3
3018	laid	3
3019	jurisdiction	4
3020	chile	0
3021	dating	1
3022	hypothesis	2
3023	keeping	4
3024	beautiful	3
3025	mp	3
3026	certainly	3
3027	judges	0
3028	identify	2
3029	skin	2
3030	survived	3
3031	channels	4
3032	bah	0
3033	headquarters	1
3034	concern	0
3035	decisions	4
3036	lisp	4
3037	snow	4
3038	kinds	4
3039	conquest	4
3040	disorder	4
3041	referring	4
3042	stay	3
3043	macintosh	1
3044	lay	2
3045	kilometers	3
3046	residence	3
3047	acids	4
3048	driver	4
3049	longest	4
3050	integral	1
3051	representing	0
3052	solutions	4
3053	solo	2
3054	prepared	0
3055	motor	3
3056	responsibility	3
3057	owner	1
3058	organisation	3
3059	partially	4
3060	hiv	0
3061	bishops	3
3062	crimes	3
3063	exile	2
3064	filled	3
3065	pronunciation	0
3066	districts	3
3067	athens	3
3068	poverty	4
3069	angels	1
3070	patent	1
3071	benefit	4
3072	monarchy	1
3073	diplomatic	3
3074	variants	0
3075	minute	0
3076	meanings	2
3077	locations	4
3078	copies	1
3079	procedure	4
3080	cited	1
3081	matrix	4
3082	didn	3
3083	originated	0
3084	inducted	1
3085	soldier	1
3086	variation	2
3087	celebrated	3
3088	battles	3
3089	headed	0
3090	naturally	3
3091	representative	1
3092	grounds	0
3093	operate	4
3094	covers	1
3095	protected	3
3096	medal	2
3097	knew	0
3098	relativity	4
3099	unix	4
3100	seemed	0
3101	cm	4
3102	wine	3
3103	easier	3
3104	percentage	0
3105	roads	4
3106	gone	0
3107	animated	3
3108	rebellion	1
3109	incident	1
3110	sunday	1
3111	carrying	1
3112	hills	1
3113	roger	2
3114	confused	2
3115	partner	1
3116	dylan	1
3117	listing	4
3118	familiar	3
3119	ultimate	4
3120	plain	3
3121	thirty	1
3122	directors	1
3123	composers	0
3124	angle	4
3125	comprehensive	4
3126	getting	4
3127	briefly	0
3128	commentary	2
3129	descendants	0
3130	knight	2
3131	holidays	3
3132	seek	4
3133	varies	4
3134	extinct	4
3135	recipient	0
3136	abuse	2
3137	presidency	4
3138	liberty	2
3139	armies	3
3140	distinguish	4
3141	dublin	2
3142	victoria	2
3143	marshall	0
3144	grow	4
3145	papers	1
3146	landing	0
3147	assassination	4
3148	overview	4
3149	ontario	0
3150	goals	1
3151	automatic	4
3152	defensive	2
3153	opportunity	4
3154	confirmed	0
3155	offers	0
3156	performing	4
3157	ma	2
3158	fluid	4
3159	absence	0
3160	nasa	1
3161	ports	2
3162	finalist	2
3163	sentence	1
3164	dos	0
3165	collapse	0
3166	processor	3
3167	interpreted	2
3168	remove	0
3169	bulgaria	2
3170	emergency	0
3171	register	2
3172	encouraged	3
3173	contributions	2
3174	fly	2
3175	victims	1
3176	vowels	0
3177	png	0
3178	enemies	1
3179	macedonia	2
3180	indicates	4
3181	afterwards	0
3182	serves	3
3183	ranked	1
3184	personality	1
3185	credited	1
