Index	Word	Cluster
1743	이충엽	1
1744	다이나믹한국근현대사	4
1745	구봉곤	3
1746	카페	0
1747	개론	3
1748	축제	4
1749	손원	4
1750	지정좌석	1
1751	양윤희	0
1752	Comparative	3
1753	폴	0
1754	일부	3
1755	역할	3
1756	의도	3
1757	김은혜	0
1758	옛날	0
1759	박지호	4
1760	Social	0
1761	전문	0
1762	학기초	1
1763	팀프로젝트	4
1764	채	3
1765	신현설	3
1766	ㅁ	3
1767	얘	4
1768	근거	3
1769	Armando	2
1770	사건	0
1771	여성	4
1772	Area	4
1773	유용	1
1774	뒷통수	0
1775	우탁	0
1776	김호진	0
1777	타격	4
1778	새내기	1
1779	랫	0
1780	김영민	4
1781	고전	3
1782	이혜란	4
1783	Statistics	3
1784	허	4
1785	양준희	3
1786	2학기때	3
1787	유인태	3
1788	아쉬움	4
1789	남녀	0
1790	프랑스	1
1791	이상훈	0
1792	물리학	3
1793	상당	1
1794	물리학2	0
1795	박욱	0
1796	3학점	3
1797	요즘	0
1798	부분점수	0
1799	자동제어	4
1800	정재원	3
1801	복	0
1802	발표점수	0
1803	속도	0
1804	표정	0
1805	이종수	3
1806	적극	4
1807	관점	4
1808	예술	4
1809	시험성적	4
1810	정정기간	4
1811	하드	4
1812	컨펌	0
1813	박지연	0
1814	ㄷㄷ	4
1815	등급	0
1816	두시	0
1817	어필	0
1818	세계	0
1819	보람	3
1820	부담감	4
1821	디지털신호처리	0
1822	온라인강의	0
1823	고객	4
1824	회로망	4
1825	이상한	3
1826	윤진일	0
1827	여름	3
1828	본적	1
1829	인물	0
1830	이민상	3
1831	정직	0
1832	이승규	0
1833	권기배	4
1834	손지연	4
1835	딴소리	4
1836	협조전	4
1837	크리	0
1838	나한	3
1839	과제도	4
1840	실천	0
1841	매일	4
1842	시험전날	0
1843	구준모	1
1844	안보	3
1845	메	4
1846	내야	3
1847	강호정	4
1848	생략	4
1849	피해	0
1850	맥락	3
1851	오늘	3
1852	타	3
1853	천사와악마:종교의두얼굴	3
1854	김철	0
1855	생물2	4
1856	커피	3
1857	고급객체지향프로그래밍	0
1858	카	4
1859	타입	4
1860	월	0
1861	신분	3
1862	영화보고	4
1863	중간발표	3
1864	부	4
1865	리더십의이해	0
1866	기가	0
1867	인터뷰	3
1868	안하	3
1869	상대평가	1
1870	신경안	0
1871	강창중	4
1872	전필	3
1873	편집	3
1874	쥬	0
1875	불가	4
1876	채점기준	4
1877	기말고사때	4
1878	별거	3
1879	오택열	3
1880	수치해석	4
1881	와중	4
1882	뜸	3
1883	시험시간	3
1884	대체적	0
1885	3주	0
1886	팀활동	3
1887	임재희	3
1888	신혜정	0
1889	최근	4
1890	배정	4
1891	박유경	0
1892	일단	0
1893	담당	4
1894	현대	4
1895	올출석	1
1896	전기전자회로	0
1897	피피티발표	3
1898	심화	3
1899	환경	4
1900	이혜승	0
1901	깊이	3
1902	권창섭	3
1903	했어도	3
1904	방인석	3
1905	ㅡ	4
1906	장우린	4
1907	손해	0
1908	박종욱	0
1909	양식	0
1910	역	4
1911	4명	4
1912	션	4
1913	화학및실험2	1
1914	강세찬	0
1915	3분	4
1916	바라	0
1917	이유진	1
1918	10점	3
1919	매력	4
1920	나의	4
1921	그동안	3
1922	추	0
1923	불편한진실:기후변화	0
1924	수업전	3
1925	야외	0
1926	마이크	3
1927	위트	4
1928	쓸모	4
1929	오고	3
1930	이경엽	0
1931	송현욱	0
1932	이미나	0
1933	후반부	3
1934	이상은	3
1935	학부	0
1936	김장호	0
1937	학원	0
1938	설	3
1939	따위	3
1940	국가	0
1941	해부생리학	4
1942	진로	3
1943	산	4
1944	이승관	4
1945	ㅌ	3
1946	한번쯤	3
1947	첫날	0
1948	야	0
1949	영화와문학	0
1950	페	3
1951	다기	3
1952	반장	0
1953	김예경	4
1954	번의	0
1955	김희성	0
1956	거구	4
1957	후마니타스특강	4
1958	전석희	0
1959	메모	3
1960	수식	1
1961	2장	3
1962	크리틱	0
1963	개인별	4
1964	고양이의물리학:자연계의숨은법칙	3
1965	기도	4
1966	구분	4
1967	기존	0
1968	거로	3
1969	중점	3
1970	권문택	4
1971	타과	3
1972	난함	4
1973	캐치	3
1974	라인	3
1975	날짜	0
1976	백지	0
1977	매트	4
1978	기만	4
1979	상위권	3
1980	보세	0
1981	생명의그물망:인간,동식물,환경,지구	1
1982	박성호	3
1983	한번정도	0
1984	20점	0
1985	전종규	3
1986	오심	1
1987	박숙경	4
1988	예대	4
1989	이정순	0
1990	국	0
1991	신규승	0
1992	레알	1
1993	한용구	0
1994	게임	3
1995	베이스	3
1996	공부량	3
1997	사업계획	0
1998	박성희	4
1999	아침수업	0
2000	건강	0
2001	전중환	4
2002	노영덕	1
2003	질의	0
2004	오프라인	4
2005	이종덕	3
2006	문항	3
2007	친	4
2008	신호림	3
2009	뉴스	0
2010	마음의탄생:뇌,의식,마음	0
2011	추구	0
2012	일본어	0
2013	콘텐츠디자인기초	0
2014	마케팅	0
2015	탑	0
2016	기업	0
2017	민희	4
2018	주제가	4
2019	오환섭	3
2020	개강	4
2021	대학생활	1
2022	머	4
2023	씨쁠	1
2024	과제점수	0
2025	스포츠	3
2026	동시	3
2027	책보고	0
2028	토의	4
2029	꿈	0
2030	소감	3
2031	기초유기화학	0
2032	예체능	4
2033	유체	4
2034	김창우	1
2035	하선화	1
2036	김금남	4
2037	쉅시간	4
2038	값	3
2039	김영임	1
2040	이승은	4
2041	최용빈	0
2042	접근	4
2043	전자기학II	0
2044	정교수	0
2045	존슨	0
2046	현수	3
2047	말길	3
2048	미술사	1
2049	이론수업	0
2050	산업	4
2051	혁	3
2052	서태석	0
2053	일일히	0
2054	25	4
2055	네트워크의미래	3
2056	지장	4
2057	자료구조	0
2058	정하용	4
2059	고함	0
2060	토대	0
2061	반도체공학	3
2062	재밋	4
2063	과제량	0
2064	둘다	1
2065	전자과	1
2066	박환서	3
2067	Security	0
2068	Christine	3
2069	계심	0
2070	감각	0
2071	정독	0
2072	한계	0
2073	한광숙	4
2074	틈	1
2075	미국	3
2076	반도체	1
2077	예문	0
2078	최승윤	4
2079	엑셀	0
2080	답사	1
2081	오민석	4
2082	시험기간때	3
2083	응급처치및안전관리	1
2084	결	4
2085	머릿속	0
2086	출석체크	3
2087	조활동	0
2088	채진원	4
2089	김현영	0
2090	왕	3
2091	수용	3
2092	수업하심	3
2093	김종인	4
2094	갈게	4
2095	주위	4
2096	컴퓨터네트워크	0
2097	주기	0
2098	통계	0
2099	성공	3
2100	공자	0
2101	앵	0
2102	변별	3
2103	동양사상과과학기술	4
2104	수업들으면	0
2105	봣	4
2106	윤민희,이승은	4
2107	포폴	0
2108	비판	3
2109	백범석	0
2110	말대	4
2111	공통	4
2112	알파	1
2113	3명	3
2114	고딩때	4
2115	차준심	0
2116	Ann	3
2117	양성익	0
2118	합	1
2119	전공수업	3
2120	배재형	3
2121	비전	3
2122	스포츠심리학	4
2123	이해안	0
2124	Peters	3
2125	외국	3
2126	두면	4
2127	제한	3
2128	과제물	0
2129	지각처리	3
2130	기초적	3
2131	계산문제	3
2132	드립	4
2133	슈	0
2134	개요	4
2135	김지영	1
2136	좌우	4
2137	납득	0
2138	박동호	3
2139	시간낭비	3
2140	김미정	3
2141	드림	3
2142	화학및실험1	0
2143	조철민	3
2144	이정학	3
2145	듯이	0
2146	감이	0
2147	오전	4
2148	줄거리	3
2149	휴	3
2150	수고	0
2151	변화	0
2152	서로	0
2153	벨	4
2154	컴공	3
2155	기자	3
2156	후감	3
2157	충실	3
2158	제기	1
2159	공감의인류학:감정이입과의인화	1
2160	홈페이지	0
2161	동	4
2162	전소영	1
2163	이쪽	4
2164	생명과생명공학:자본,국가,과학,정치	4
2165	김도균	3
2166	6문제	4
2167	랬	3
2168	신은희	1
2169	시험난이도	4
2170	혼란	0
2171	소린지	0
2172	공업분석화학	3
2173	수업시간때	3
2174	폐강	0
2175	최성용	1
2176	영작	4
2177	최주철	0
2178	자연	4
2179	배재석	3
2180	그룹	0
2181	잡고	4
2182	2명	3
2183	두고	3
2184	전성희	0
2185	밌으	4
2186	마감	0
2187	한국인	4
2188	오버	0
2189	17	0
2190	대학강의	3
2191	제공	0
2192	제시간	4
2193	0로	3
2194	시간동안	0
2195	확률	3
2196	긴장	3
2197	수업참여	4
2198	아시	3
2199	이종욱	4
2200	센스	3
2201	띠	3
2202	린지	3
2203	번역	3
2204	오진	3
2205	생명과학의미래	3
2206	동아시아첨단산업의이해	1
2207	에제	3
2208	택	3
2209	애니메이션	3
2210	2인	3
2211	컷	3
2212	코	4
2213	생대	3
2214	중국언어의이해	3
2215	윤재승,박수종	3
2216	순위	4
2217	95	0
2218	하루전	3
2219	구글링	3
2220	임병노	3
2221	이성열	0
2222	문제지	0
2223	주차	4
2224	소극적	3
2225	중핵	4
2226	썻	4
2227	경쟁	4
2228	자가	1
2229	권미선	4
2230	슬라이드	0
2231	김성지	4
2232	오신	0
2233	배우기	0
2234	일러스트	0
2235	파이널	0
2236	이미지	0
2237	나무	3
2238	탐색	3
2239	보너스	4
2240	민관동	3
2241	클래식음악산책	0
2242	노현주	4
2243	장익준	0
2244	항	3
2245	사회적	4
2246	김경수	4
2247	기계공작법	1
2248	여승주	1
2249	풀기	0
2250	홍인기	4
2251	홍원경	4
2252	카톡으	0
2253	무단	3
2254	인용	3
2255	주시기	0
2256	동일	3
2257	순수	3
2258	종교	4
2259	경제학	0
2260	반박	0
2261	1조	1
2262	병결	3
2263	6개	3
2264	서울	3
2265	3장	3
2266	시간투자	4
2267	장담	3
2268	팀과제	4
2269	선호	0
2270	발표수업	4
2271	1장	3
2272	도가	4
2273	이은영	4
2274	응용열역학	4
2275	공결	4
2276	배움	4
2277	중급	4
2278	상종열	0
2279	교과	0
2280	지심	3
2281	김경석	0
2282	수라	4
2283	맛	4
2284	시도	0
2285	전문적	3
2286	잔	4
2287	현실	3
2288	대상	0
2289	볼만	4
2290	밑줄	3
2291	태호	3
2292	실질적	4
2293	대나	0
2294	생물자원학	1
2295	수기	3
2296	1차	0
2297	김윤혁	4
2298	자도	4
2299	학문	4
2300	한국사회의주요이슈들	4
2301	논	4
2302	이희숙	3
2303	병행	3
2304	교양수업	4
2305	공학이란무엇인가?	4
2306	경희대학교	1
2307	내용정리	4
2308	원자의춤	4
2309	박경모	3
2310	기말발표	0
2311	정도임	3
2312	회의	0
2313	적임	0
2314	이주	3
2315	터치	3
2316	생명,영원한블루오션	3
2317	몸과생명	4
2318	땜	3
2319	유지	3
2320	지가	4
2321	재밌으심	4
2322	자율	4
2323	ㄱㅊ	3
2324	양심	3
2325	단어시험	3
2326	금	0
2327	발견	3
2328	배우	3
2329	체육	0
2330	자발적	4
2331	확신	0
2332	황하와장강:중국역사의발자취	4
2333	외부	3
2334	족	3
2335	대형강의실	0
2336	강경태	0
2337	실생활	3
2338	시각디자인연구	0
2339	윤리	3
2340	브라	3
2341	잘만	3
2342	자비	0
2343	6장	3
2344	장땡	3
2345	김원주	4
2346	가치관	3
2347	전공자	4
2348	출석점수	3
2349	미래	4
2350	박물관	3
2351	충격	4
2352	점대	3
2353	휴일	0
2354	주시진	0
2355	박성진	4
2356	손종역	0
2357	삼	4
2358	초점	1
2359	모자	1
2360	김정산	0
2361	지에	4
2362	현재	4
2363	2016	3
2364	단체	0
2365	답지	3
2366	시간대	3
2367	시간표	4
2368	과의	4
2369	진단서	3
2370	디콘	0
2371	유일한	0
2372	김우기	3
2373	조윤희	3
2374	현실적	4
2375	현대생활과체육	3
2376	이범선	0
2377	공업유기화학	3
2378	45	3
2379	같으	4
2380	응답	3
2381	김진용	3
2382	안명균	3
2383	애타주의(altruism):상호성의윤리	4
2384	가량	0
2385	실무	0
2386	입디	0
2387	윤상웅	1
2388	유정이	4
2389	골든	1
2390	재량	0
2391	미분	4
2392	일지	3
2393	부실	4
2394	동작	0
2395	그대	3
2396	말씀하심	0
2397	이언	4
2398	실적	0
2399	김상욱	1
2400	가정	0
2401	후반	3
2402	Critical	0
2403	McGowan	1
2404	한자와한자어	4
2405	욕심	0
2406	다음학기	3
2407	유한범	3
2408	Reading	0
2409	수시	1
2410	점도	4
2411	개빡	3
2412	항목	0
2413	전병관	3
2414	유의	1
2415	개판	4
2416	정재윤	0
2417	인사	0
2418	체크하심	1
2419	스케치	0
2420	크기	0
2421	혁명	4
2422	안감	3
2423	절대평가라	4
2424	매트랩	4
2425	교수님수업	1
2426	그래프	3
2427	박창헌,박창호	3
2428	부모님	4
2429	권장	4
2430	측면	3
2431	역량	0
2432	서론	4
2433	입학	0
2434	거만	4
2435	결석처리	3
2436	발표때	0
2437	박지용	3
2438	김현빈	0
2439	각각	3
2440	시험보고	3
2441	문용재	0
2442	태	4
2443	조남준	0
2444	중국어학과	0
2445	하지	3
2446	기타	0
2447	이호선	4
2448	마디	3
2449	심도	3
2450	종합	0
2451	짱짱	0
2452	새끼	4
2453	최종발표	3
2454	소개	0
2455	Todd	4
2456	라니	4
2457	기초회로실험	0
2458	문법적	0
2459	정석	0
2460	짝	0
2461	페미니즘	4
2462	파	4
2463	지옥	3
2464	하드캐리	3
2465	케이스	3
2466	정해양	0
2467	부탁	3
2468	Writing	4
2469	해부학	3
2470	편향	3
2471	김진선	4
2472	건축	4
2473	김성	1
2474	중국문화의이해	3
2475	여행	0
2476	연	0
2477	판	0
2478	특강	3
2479	단위	4
2480	4시간	3
2481	김아름	4
2482	문돈	3
2483	주제도	4
2484	김정근	3
2485	태영	3
2486	이호진	1
2487	글자	4
2488	교수님중	1
2489	주지	3
2490	시절	4
2491	7장	3
2492	기독교	0
2493	11	3
2494	10번	3
2495	ㄱㄱ	3
2496	렉	0
2497	1교시	0
2498	창의적연극놀이	0
2499	잇	4
2500	질적	3
2501	하천문화의이해와르네상스	1
2502	손보미	0
2503	열성적	0
2504	디지털통신1	4
2505	개꿀임	3
2506	책상	3
2507	학자	4
2508	3학년	0
2509	풀이과정	0
2510	공과	0
2511	최상	4
2512	Trade	0
2513	영수	3
2514	자유주제	0
2515	당일날	4
2516	운영체제	3
2517	김찬기	3
2518	중구난방	1
2519	연문숙	3
2520	기여	0
2521	교재내용	3
2522	탄생	1
2523	박범준	3
2524	난무	4
2525	이택광	3
2526	권기성	1
2527	새로운생명체:인공지능	3
2528	2017	4
2529	습	4
2530	박선아	0
2531	4용지	0
2532	전자기학	3
2533	10장	3
2534	오브	1
2535	프로그래밍을통한논리적사유연습	3
2536	중간과제	0
2537	한숨	0
2538	나한테	0
2539	한가지	3
2540	강정모	3
2541	부름	0
2542	설정	0
2543	김상준	0
2544	대한	4
2545	계기	0
2546	4장	0
2547	척	0
2548	별점	4
2549	10줄	4
2550	골든벨	0
2551	손흥기	3
2552	바닥	3
2553	불이익	0
2554	3번정도	3
2555	항의	4
2556	이익	4
2557	동아시아	4
2558	세부적	0
2559	중국인	4
2560	효율	3
2561	이원구	0
2562	전주	1
2563	30점	0
2564	이론적	0
2565	싸움	4
2566	야외수업	0
2567	조리	0
2568	껌	0
2569	본론	4
2570	김상혁	0
2571	채미하	4
2572	지구	3
2573	보여	0
2574	존	4
2575	발표준비	4
2576	마스터	0
2577	5단락	3
2578	박영태	3
2579	필요하다	1
2580	이은정	4
2581	소수자	3
2582	바보	3
2583	공대생	4
2584	콘서트	0
2585	사소	3
2586	빵	0
2587	ㅂㄷㅂㄷ	3
2588	찌	4
2589	태클	4
2590	보수	0
2591	작고	1
2592	1학기때	4
2593	근	3
2594	1주	0
2595	평상시	3
2596	스페인어학개론	0
2597	5명	3
2598	복불복	0
2599	지목	0
2600	많으심	0
2601	시험유형	3
2602	학우분	4
2603	우승지	1
2604	악명	3
2605	확정	4
2606	이광조,이은진	3
2607	부담안	1
2608	한가영	3
2609	Khan	3
2610	토론수업	4
2611	개꿀수업	0
2612	낮	0
2613	안보고	3
2614	한자의이해	0
2615	개선	0
2616	강제	4
2617	김형진	1
2618	인간과도구:기술문명의전개	1
2619	앙	0
2620	최근원	0
2621	비전공자	3
2622	응	4
2623	억지	4
2624	내용자체	3
2625	전선	3
2626	사기	3
2627	방심	4
2628	칸	4
2629	비유	0
2630	차원	4
2631	장승호	1
2632	당장	4
2633	제본	1
2634	중시	0
2635	질의응답	0
2636	Wajahat	0
2637	가시길	3
2638	간은	3
2639	상징의비밀:수,색,도형	4
2640	외국어	0
2641	주가	0
2642	주요	3
2643	초급일본어회화1	4
2644	영토의경계와흔적:이민,이주,이동	4
2645	투	0
2646	캐릭터디자인	0
2647	요약과제	4
2648	다라	3
2649	황현일	0
2650	Ali	0
2651	주말	3
2652	캐릭터	1
2653	러시아	0
2654	가심	3
2655	대박	0
2656	관대	1
2657	유송민	3
2658	중간이후	4
2659	김규헌	3
2660	이순걸	1
2661	굳굳	0
2662	역대	4
2663	해갈	1
2664	세정	4
2665	시험봄	3
2666	별명	3
2667	효율적	3
2668	박영선	4
2669	사이버	0
2670	나열	0
2671	격주	0
2672	자부	3
2673	시지	1
2674	엉망	1
2675	할려	0
2676	이교수	4
2677	저자	1
2678	세세	0
2679	삐	0
2680	끼	4
2681	밤새	3
2682	정명숙	4
2683	30문제	3
2684	무지	3
2685	자질	0
2686	중국역사의이해	0
2687	학점도	3
2688	김윤철	3
2689	특별	1
2690	로그	3
2691	오티	4
2692	여학생	0
2693	김동혁,이광조	4
2694	으세요	4
2695	정돈	4
2696	집중력	4
2697	수업듣기	3
2698	석	0
2699	불교와정신분석학	0
2700	대학원	0
2701	ㅏ	1
2702	홍비연	4
2703	폭망	0
2704	멋	3
2705	각종	3
2706	120	3
2707	스토리	4
2708	관람	3
2709	신선	4
2710	시험자체	3
2711	집중적	3
2712	중간대체	0
2713	Microeconomics	3
2714	정현경	3
2715	도전	4
2716	가게	0
2717	불리	4
2718	유광주	1
2719	요가	3
2720	이병찬	3
2721	자상	0
2722	연락	3
2723	선형	0
2724	사유	3
2725	교수님말씀	3
2726	띄어쓰기	1
2727	박한규	3
2728	평균적	4
2729	생각하심	1
2730	다큐	4
2731	과거	4
2732	합리적	4
2733	이상엽	3
2734	디지털	0
2735	걱정안	4
2736	싹	4
2737	수사학과영작문	1
2738	이심	1
2739	고도	0
2740	민국	4
2741	네이버	0
2742	일수	0
2743	기초러시아어	4
2744	신명아	3
2745	뻔	0
2746	막	3
2747	대다수	3
2748	절평	3
2749	구들	4
2750	박광훈	4
2751	변형	0
2752	1분	3
2753	2차	4
2754	수요일	4
2755	파트너	3
2756	살	3
2757	미술	1
2758	클래스	4
2759	엠	4
2760	잡음	4
2761	문화연구입문	4
2762	편견	3
2763	횡설수설	1
2764	중반	0
2765	수학적	1
2766	이젬마	0
2767	조짜	0
2768	일반적	4
2769	없엇	4
2770	계산실수	1
2771	사운드디자인	1
2772	리스	0
2773	눈높이	0
2774	90점대	0
2775	좆	0
2776	조로	1
2777	오동인	0
2778	방대	3
2779	최소한	4
2780	미방	3
2781	취업스쿨(자기개발과취업전략)	0
2782	창의	4
2783	임의	0
2784	7번	3
2785	예디	0
2786	점수차이	0
2787	고영재	1
2788	무단결석	0
2789	영어발표	0
2790	약술형	4
2791	우리나라	4
2792	선수	3
2793	기공	1
2794	보신	0
2795	긍정적	4
2796	특성상	4
2797	자괴감	1
2798	눈물	0
2799	현상	0
2800	뉴	0
2801	응용물리	3
2802	감정	0
2803	양승민	1
2804	소화	0
2805	신선희	3
2806	광조	4
2807	신입생세미나	1
2808	성장	0
2809	작	1
2810	쓰심	3
2811	중상	0
2812	유학	4
2813	석진원	3
2814	물알	0
2815	창업	3
2816	정신규	0
2817	20문제	3
2818	공평	3
2819	지남용	0
2820	류	4
2821	타이	3
2822	의욕	0
2823	2회	0
2824	대수	3
2825	직	3
2826	이자	0
2827	김미연	3
2828	조아	3
2829	깨달음	0
2830	실험과목	0
2831	전공과목	0
2832	재즈음악의이해와감상	4
2833	조원경	1
2834	탁구(교양)	3
2835	중점적	0
2836	윤정임	3
2837	왓	0
2838	예제문제	1
2839	장재춘	4
2840	사실상	3
2841	개망	4
2842	다정	4
2843	키심	4
2844	문의	4
2845	참석	4
2846	부교재	4
2847	원칙	4
2848	라이더	4
2849	글쓴이	0
2850	평디	4
2851	능	0
2852	독특	0
2853	토론주제	0
2854	받앗	0
2855	청	1
2856	룰	3
2857	14	3
2858	본격적	1
2859	김동언	4
2860	이효성	0
2861	누적	1
2862	일본어강독1	0
2863	다섯개	3
2864	기초프랑스어	3
2865	디테일	0
2866	대한민국	0
2867	커뮤니케인션디자인사	0
2868	효과	3
2869	단지	4
2870	자부심	4
2871	배점	4
2872	50분	0
2873	욥	3
2874	이상원	3
2875	최선호	4
2876	적합	0
2877	기말전	3
2878	착각	0
2879	조당	3
2880	웹	0
2881	프랑스어	3
2882	친목	3
2883	과학예술문화의만남	4
2884	소감문	3
2885	커버가능	4
2886	나국희	0
2887	강희	0
2888	설계프로젝트A	0
2889	과제라	3
2890	수다	3
2891	한방과건강생활	0
2892	가벼운	0
2893	비례	0
2894	생명과학	4
2895	주면	4
2896	글쓰기수업	0
2897	현대사회와과학	3
2898	졸음	4
2899	희망	3
2900	다수	3
2901	표시	3
2902	숨	0
2903	ㅇㅈ	3
2904	작용	0
2905	윤송아	0
2906	2016년	1
2907	틱	4
2908	감탄	4
2909	캐드	3
2910	현혜정	0
2911	미디어	1
2912	중의	4
2913	15점	0
2914	여유경	3
2915	다임	3
2916	브라이언	3
2917	출결관리	3
2918	생활과회계(경희사이버)	1
2919	양선훈	3
2920	우주:빅뱅에서인간까지	0
2921	7개	1
2922	연계	3
2923	고등학생	3
2924	채호병	4
2925	트집	4
2926	주구장창	1
2927	40점	4
2928	40퍼센트	3
2929	허용	4
2930	피자	4
2931	김대진	3
2932	경	0
2933	서	0
2934	동아리	0
2935	홍정우	3
2936	철학과	0
2937	김관혁	1
2938	김갑진	0
2939	인도	0
2940	주실때	0
2941	박준우	3
2942	체육측정평가	3
2943	미적2	0
2944	그리기	3
2945	윤민희,최정우	4
2946	일러스트레이션&미디어	0
2947	최미경	3
2948	김정남	4
2949	자격증	4
2950	쉬	3
2951	재미있음	0
2952	이석준	0
2953	전화	0
2954	시디	1
2955	퀄	0
2956	개꿀강	3
2957	경제성공학	4
2958	박경석	1
2959	교제	3
2960	지원	0
2961	프리라이더	4
2962	개중	0
2963	서광열	4
2964	저처럼	3
2965	광고	3
2966	전자기	4
2967	댓글	4
2968	물리화학I	3
2969	주입식	0
2970	괜찮	0
2971	쓸데	0
